FID,LATDD,LONDD,AGE,RECON,ADT_029,STRUCTURE_KIND_043A,UNSAFE
29412586095084202,29.690516666666667,-95.14500555555556,54.0,0,9410,1,0
29424486095130022,29.71246111111111,-95.21672777777778,26.0,0,1860,5,0
29424541095121506,29.71261388888889,-95.20418333333333,44.0,0,1860,1,0
29412643095130363,29.690675,-95.217675,13.0,1,20240,5,0
29412943095113091,29.691508333333335,-95.19191944444445,39.0,0,13900,1,0
29422637095120399,29.707325,-95.20110833333334,47.0,0,20730,1,0
29420625095115528,29.70173611111111,-95.1986888888889,42.0,0,575,5,0
29394656095082694,29.66293333333333,-95.14081666666668,36.0,0,2340,2,0
29402953095101514,29.674869444444447,-95.17087222222223,21.0,0,500,1,0
29393182095114346,29.658838888888887,-95.19540555555555,38.0,1,10140,1,1
29392899095084920,29.658052777777776,-95.147,18.0,0,6026,2,0
29392885095090867,29.65801388888889,-95.15240833333334,18.0,0,6026,5,0
29392937095084833,29.658158333333333,-95.14675833333334,18.0,0,6026,2,0
29392927095090833,29.658130555555555,-95.1523138888889,18.0,0,6026,5,0
29423114095094748,29.70865,-95.1631888888889,20.0,0,2740,1,0
29404714095125102,29.679761111111112,-95.21417222222223,64.0,0,1170,1,0
29404427095104138,29.67896388888889,-95.17816111111111,38.0,0,1600,1,0
29444706095312305,29.746405555555558,-95.52306944444445,29.0,0,10210,5,0
29461608095303190,29.77113333333333,-95.50886111111112,13.0,0,3255,1,0
29460069094590731,29.76685833333333,-94.98536388888888,32.0,0,252,5,0
29455228094590978,29.764522222222222,-94.98605,32.0,0,252,5,0
29440355094564870,29.734319444444445,-94.94686111111112,49.0,0,600,1,0
29434879094564485,29.730219444444444,-94.94579166666666,51.0,0,1310,5,0
29451697094583756,29.75471388888889,-94.97710000000001,54.0,1,11387,1,0
29435249094562024,29.73124722222222,-94.93895555555557,16.0,0,2961,1,0
29442110094560502,29.739194444444447,-94.93472777777778,16.0,0,2961,1,0
29453248094593116,29.75902222222222,-94.99198888888888,41.0,0,13734,5,0
29454117094581363,29.76143611111111,-94.97045277777778,49.0,0,6114,5,0
29454052094581458,29.761255555555554,-94.97071666666668,49.0,0,6114,5,0
29441335094590151,29.737041666666666,-94.98375277777778,48.0,0,2830,5,0
29325559095071715,29.548775000000003,-95.12143055555555,38.0,0,4250,5,0
29322960095063220,29.541555555555558,-95.10894444444443,19.0,0,750,5,0
29480165095494643,29.800458333333335,-95.82956388888888,5.0,0,600,1,0
29430101095255976,29.71694722222222,-95.43326666666667,33.0,0,9000,5,0
29432219095260032,29.722830555555554,-95.43342222222222,35.0,0,4000,1,0
29425363095255970,29.71489722222222,-95.43325,69.0,0,1500,1,0
29422131095255943,29.705919444444444,-95.433175,14.0,0,30360,1,0
29421618095060852,29.704494444444443,-95.10236666666665,34.0,0,500,5,0
29420108095053528,29.7003,-95.09313333333333,35.0,1,575,1,0
29410338095070928,29.684272222222223,-95.11924444444443,39.0,0,575,1,0
29404601095063398,29.679447222222223,-95.10943888888889,54.0,0,12907,1,0
29404568095065348,29.679355555555556,-95.11485555555555,44.0,1,120907,1,0
29421833095070364,29.705091666666664,-95.11767777777777,9.0,0,3310,5,0
29400323095075330,29.66756388888889,-95.13147222222221,59.0,0,1000,2,0
29422736095064914,29.7076,-95.11364999999999,49.0,0,5,1,0
29403667095064671,29.67685277777778,-95.11297499999999,39.0,0,3410,1,0
29404733095053328,29.67981388888889,-95.09257777777778,14.0,0,2000,1,0
29422347095070397,29.706519444444442,-95.11776944444443,49.0,0,200,1,0
29395868095135143,29.6663,-95.23095277777777,28.0,0,1710,5,0
29391600095145077,29.654444444444444,-95.24743611111111,31.0,0,25090,5,0
29401107095143833,29.669741666666667,-95.24398055555555,43.0,0,575,5,0
29401030095140122,29.66952777777778,-95.23367222222222,29.0,0,900,5,0
29392211095145698,29.656141666666667,-95.2491611111111,28.0,0,575,5,0
29400302095145085,29.667505555555557,-95.24745833333334,49.0,0,575,1,1
29392186095134418,29.65607222222222,-95.22893888888889,34.0,0,990,5,0
29392299095134264,29.65638611111111,-95.22851111111112,34.0,0,990,5,0
29400874095144198,29.669094444444447,-95.24499444444444,44.0,0,575,5,0
29393984095135011,29.661066666666667,-95.23058611111111,54.0,0,1980,1,1
29442562095141030,29.740450000000003,-95.23619444444445,57.0,0,2000,1,0
29440207095134923,29.733908333333336,-95.23034166666667,58.0,0,50,1,0
29441509095140497,29.737525,-95.23471388888889,64.0,0,575,1,0
29443635095143528,29.743430555555555,-95.24313333333333,58.0,0,575,1,0
29451601095124569,29.754447222222222,-95.21269166666667,64.0,0,4070,1,0
29441040095135818,29.736222222222224,-95.23282777777779,71.0,0,9710,1,0
29442644095141125,29.74067777777778,-95.23645833333333,57.0,0,2500,1,0
29443533095142492,29.743147222222223,-95.24025555555555,59.0,0,920,1,1
29540331095353259,29.900919444444444,-95.59238611111111,20.0,0,1000,1,0
29531461095332224,29.887391666666666,-95.55617777777778,44.0,1,500,1,0
29531714095342670,29.888094444444445,-95.57408333333333,59.0,0,2000,1,0
29532688095333844,29.8908,-95.56067777777777,64.0,0,500,5,0
29405809095032715,29.68280277777778,-95.05754166666667,36.0,0,575,5,0
29390029095013851,29.650080555555554,-95.02736388888889,41.0,0,760,5,0
29373144095011527,29.6254,-95.02090833333334,44.0,1,1370,5,1
29394130095062255,29.66147222222222,-95.10626388888889,49.0,0,310,5,0
29391349095024775,29.653747222222222,-95.04659722222222,19.0,0,4146,1,0
29393319095055292,29.659219444444442,-95.09803333333333,35.0,0,575,5,0
29394624095003498,29.662844444444442,-95.00971666666666,44.0,0,440,5,0
29393272095043601,29.65908888888889,-95.07666944444443,56.0,0,1200,1,1
29392005095040779,29.655569444444442,-95.06883055555555,54.0,0,330,1,0
29393779095060142,29.660497222222222,-95.10039444444443,54.0,0,100,5,0
29393778095061610,29.660494444444442,-95.10447222222221,49.0,0,2230,1,0
29332727095125785,29.557575,-95.21606944444444,27.0,1,20870,5,0
30033832095551709,30.060644444444446,-95.92141388888889,38.0,0,650,1,0
29341329095015302,29.570358333333335,-95.03139444444444,21.0,0,330,1,0
29380310095305513,29.634194444444443,-95.51531388888888,64.0,0,1840,1,0
29375326095305550,29.63146111111111,-95.51541666666667,34.0,0,770,1,0
29381695095310765,29.638041666666666,-95.51879166666667,47.0,0,1530,5,0
29381682095310742,29.638005555555555,-95.51872777777778,47.0,0,1530,5,0
29381714095305806,29.638094444444445,-95.51612777777778,47.0,0,360,5,0
29454823095322382,29.76339722222222,-95.53995,8.0,0,6000,3,0
29422521095361177,29.707002777777777,-95.60326944444444,26.0,0,400,5,0
29422585095355507,29.707180555555556,-95.59863055555554,26.0,0,400,5,0
29575443095161877,29.965119444444444,-95.27188055555555,47.0,0,2760,5,0
29574253095151341,29.961813888888887,-95.253725,34.0,0,10000,1,0
29574302095150067,29.961949999999998,-95.2501861111111,34.0,0,10000,1,0
29594535095144553,29.995930555555557,-95.24598055555556,44.0,0,252,1,0
30002926095152894,30.008127777777776,-95.25803888888889,54.0,0,300,1,0
29580606095145351,29.968349999999997,-95.24819722222222,19.0,0,9124,1,0
30011685095164507,30.02134722222222,-95.27918611111112,24.0,0,2000,5,0
30010094095153067,30.016927777777777,-95.25851944444445,24.0,0,2000,5,0
30011754095164576,30.021538888888887,-95.27937777777778,5.0,0,2000,5,0
29572746095224335,29.957627777777777,-95.37870833333332,24.0,0,8000,5,0
29572702095223646,29.957505555555556,-95.37679444444444,24.0,0,8000,5,0
29573008095224489,29.958355555555556,-95.37913611111111,24.0,0,8000,5,0
29572749095223652,29.95763611111111,-95.37681111111111,24.0,0,8000,5,0
29572802095221541,29.95778333333333,-95.37094722222221,24.0,0,8000,5,0
29572769095220683,29.957691666666665,-95.36856388888889,24.0,0,8000,5,0
29572476095213450,29.956877777777777,-95.35958333333333,24.0,0,8000,5,0
29570900095200574,29.9525,-95.33492777777778,18.0,0,8000,1,0
29572292095210085,29.956366666666668,-95.3502361111111,18.0,0,8000,5,0
29571141095195675,29.953169444444445,-95.33243055555555,18.0,0,4000,4,0
29370098095293214,29.61693888888889,-95.4922611111111,19.0,0,2000,5,0
29374400095285500,29.628888888888888,-95.48194444444445,19.0,0,25091,5,0
29382371095285353,29.639919444444445,-95.48153611111111,19.0,0,5000,4,0
29382704095285290,29.640844444444443,-95.48136111111111,19.0,0,5000,4,0
29433333095275402,29.725924999999997,-95.46500555555556,20.0,0,10000,5,0
29433181095275800,29.725502777777777,-95.46611111111112,20.0,0,10000,5,0
29432941095282966,29.72483611111111,-95.47490555555555,20.0,0,10000,5,0
29432824095284089,29.72451111111111,-95.478025,20.0,0,10000,5,0
29433114095282455,29.725316666666664,-95.47348611111111,20.0,0,10000,5,0
29432002095293896,29.722227777777775,-95.49415555555555,20.0,0,10000,4,1
29432467095293628,29.72351944444444,-95.49341111111112,20.0,0,10000,4,0
29432293095295903,29.72303611111111,-95.49973055555556,20.0,0,10000,5,0
29432247095295461,29.722908333333333,-95.49850277777777,20.0,0,10000,5,0
29432449095293843,29.723469444444444,-95.49400833333334,20.0,0,10000,5,0
29431608095311228,29.72113333333333,-95.52007777777777,20.0,0,10000,5,0
29431833095305355,29.72175833333333,-95.514875,20.0,0,10000,5,0
29431918095304731,29.721994444444444,-95.51314166666667,20.0,0,10000,5,0
29431004095323311,29.719455555555555,-95.54253055555556,20.0,0,10000,5,0
29431101095322637,29.719724999999997,-95.54065833333333,20.0,0,10000,5,0
29430829095325597,29.718969444444443,-95.54888055555556,20.0,0,10000,5,0
29430559095333474,29.718219444444443,-95.55964999999999,20.0,0,10000,5,0
29430444095333401,29.717899999999997,-95.55944722222222,19.0,0,3000,5,0
29430805095331823,29.718902777777775,-95.55506388888888,20.0,0,10000,5,0
29431085095332668,29.719680555555556,-95.55741111111111,19.0,0,10000,5,0
29430797095332538,29.718880555555554,-95.55705,19.0,0,10000,5,0
29430524095332859,29.71812222222222,-95.55794166666666,20.0,0,10000,5,0
29430896095332776,29.719155555555552,-95.5577111111111,20.0,0,10000,5,0
29430307095335699,29.71751944444444,-95.56583055555555,20.0,0,10000,5,0
29430186095341594,29.71718333333333,-95.57109444444444,20.0,0,10000,5,0
29425703095351486,29.715841666666666,-95.58746111111111,20.0,0,10000,5,0
29425620095352912,29.71561111111111,-95.59142222222222,20.0,0,10000,5,0
29425174095361880,29.71437222222222,-95.60522222222221,20.0,0,10000,5,0
29424716095365306,29.7131,-95.61473888888888,19.0,0,10000,4,0
29424867095365296,29.713519444444444,-95.6147111111111,19.0,0,10000,5,0
29424649095372484,29.712913888888888,-95.62356666666666,19.0,0,10000,5,0
29423722095390716,29.710338888888888,-95.6519888888889,19.0,0,10000,5,0
29423541095393750,29.70983611111111,-95.66041666666668,20.0,0,10000,5,0
29423240095402022,29.709,-95.67228333333334,20.0,0,10000,5,0
29432713095285091,29.724202777777776,-95.48080833333333,20.0,0,10000,5,0
29432533095291731,29.723702777777778,-95.48814166666666,20.0,0,10000,5,0
29424266095380233,29.71185,-95.63398055555557,19.0,0,10000,1,0
30055795095251719,30.099430555555553,-95.42144166666667,35.0,0,8000,5,0
30051501095244570,30.087502777777775,-95.41269444444445,8.0,1,8000,5,0
30043409095243959,30.07613611111111,-95.41099722222222,8.0,1,8000,5,0
30042822095244086,30.074505555555554,-95.41135,8.0,1,8000,5,0
30020002095242317,30.033338888888892,-95.40643611111112,8.0,1,2500,5,0
30020020095242204,30.03338888888889,-95.40612222222222,35.0,0,2500,5,0
30015202095242081,30.031116666666666,-95.40578055555557,8.0,1,2500,5,0
30023256095242721,30.04237777777778,-95.40755833333334,8.0,1,8000,5,0
30015222095241989,30.03117222222222,-95.40552500000001,8.0,1,2500,5,0
30012126095241664,30.02257222222222,-95.40462222222223,8.0,1,5000,5,0
30001431095235645,30.003975,-95.3990138888889,17.0,1,8000,5,0
29594646095234875,29.99623888888889,-95.39687500000001,17.0,1,60000,5,0
29590475095233835,29.98465277777778,-95.39398611111112,18.0,1,60000,5,0
29582694095232638,29.974149999999998,-95.39066111111111,18.0,1,60000,5,0
29575523095224749,29.965341666666667,-95.37985833333333,17.0,1,60000,5,0
29575711095224753,29.965863888888887,-95.37986944444444,35.0,0,10000,1,0
29565768095230228,29.949355555555556,-95.38396666666668,36.0,0,60000,5,0
29570473095230332,29.951313888888887,-95.38425555555557,21.0,1,60000,5,0
29545973095223384,29.916591666666665,-95.37606666666666,37.0,0,30000,5,0
29545969095223310,29.916580555555555,-95.3758611111111,37.0,0,30000,5,0
29533305095221359,29.89251388888889,-95.37044166666666,37.0,0,30000,5,0
29533328095221189,29.892577777777777,-95.36996944444444,37.0,0,30000,5,0
30061697095255950,30.10471388888889,-95.43319444444445,34.0,0,30000,1,0
29465552095302196,29.78208888888889,-95.5061,29.0,0,2000,5,0
29465297095303574,29.781380555555554,-95.50992777777778,33.0,0,100,1,0
29472270095304987,29.78963888888889,-95.51385277777777,28.0,1,5000,5,0
29471955095302947,29.78876388888889,-95.50818611111112,28.0,0,1310,5,0
29471286095301262,29.786905555555556,-95.50350555555555,16.0,0,600,5,0
30050226095370021,30.08396111111111,-95.61672499999999,8.0,0,1552,1,0
30042333095354756,30.07314722222222,-95.59654444444443,7.0,0,500,1,0
30035618095375065,30.065605555555557,-95.6307361111111,5.0,0,50,1,0
30040024095380620,30.06673333333333,-95.63505555555557,5.0,0,50,1,0
30040766095354187,30.068794444444443,-95.59496388888888,8.0,0,7137,1,0
30040092095365797,30.06692222222222,-95.61610277777777,2.0,0,7100,1,0
30041876095365867,30.07187777777778,-95.61629722222222,2.0,0,200,1,0
30050462095373865,30.084616666666665,-95.62740277777777,24.0,0,1000,1,0
30045660095373875,30.08238888888889,-95.62743055555555,29.0,0,1000,1,0
30064095095365997,30.111375000000002,-95.61665833333333,22.0,0,200,1,0
30043788095365987,30.077188888888887,-95.61663055555555,2.0,0,3900,1,0
30062306095370968,30.106405555555558,-95.61935555555554,24.0,0,200,1,0
30295459095292272,30.498497222222223,-95.48964444444445,9.0,1,5188,1,0
30281858095294383,30.471827777777776,-95.49550833333333,73.0,1,4571,1,0
30272378095293260,30.456605555555555,-95.4923888888889,9.0,1,5726,1,1
30261479095290459,30.43744166666667,-95.48460833333334,9.0,1,5874,1,0
30302151095290480,30.505975,-95.48466666666667,2.0,0,5188,5,0
30230218095284157,30.38393888888889,-95.47821388888889,88.0,1,8006,1,0
30210703095281959,30.35195277777778,-95.47210833333334,37.0,1,11507,1,0
30191304095275197,30.32028888888889,-95.46443611111111,66.0,1,14915,1,0
30234928095282672,30.397022222222223,-95.47408888888889,83.0,0,9237,1,0
30072895095263393,30.124708333333334,-95.44275833333333,34.0,1,248939,1,1
30100271095270284,30.167419444444445,-95.4507888888889,36.0,0,211,4,0
30100324095270288,30.16756666666667,-95.4508,36.0,0,211,4,0
30063921095261364,30.110891666666667,-95.43712222222223,34.0,0,1760,4,0
30063955095261227,30.110986111111114,-95.43674166666668,34.0,0,112478,4,0
30063975095261153,30.11104166666667,-95.43653611111111,34.0,0,123215,4,0
30064019095261024,30.11116388888889,-95.43617777777779,34.0,0,7580,4,0
30064979095261736,30.113830555555555,-95.43815555555555,34.0,0,15861,5,0
30065016095261630,30.113933333333335,-95.43786111111112,34.0,0,112478,5,0
30065045095261564,30.11401388888889,-95.43767777777778,34.0,0,123215,5,0
30065096095261464,30.114155555555556,-95.43740000000001,34.0,0,19160,5,0
30092534095265743,30.157038888888888,-95.44928611111112,36.0,0,2008,5,1
30073650095263507,30.126805555555556,-95.44307500000001,33.0,0,123215,5,0
30073642095263582,30.126783333333332,-95.44328333333334,33.0,0,112478,5,0
30122578095272200,30.20716111111111,-95.45611111111111,33.0,0,89494,5,1
30122572095272274,30.207144444444445,-95.45631666666667,33.0,0,90334,5,0
30104205095270640,30.178347222222225,-95.45177777777778,30.0,0,89494,5,0
30104200095270715,30.178333333333335,-95.45198611111111,30.0,0,90334,5,0
30141182095273164,30.236616666666666,-95.45878888888889,30.0,0,40520,5,0
30145841095272639,30.249558333333333,-95.45733055555556,27.0,0,2540,5,0
30144558095272780,30.245994444444445,-95.45772222222223,27.0,0,2778,4,0
30142206095273252,30.239461111111112,-95.45903333333334,27.0,0,2540,5,0
30150447095272331,30.251241666666665,-95.456475,27.0,0,3990,5,0
30143437095272674,30.242880555555555,-95.45742777777778,27.0,0,3836,4,0
30142182095272863,30.239394444444446,-95.45795277777778,27.0,0,3990,5,0
30121703095272148,30.204730555555553,-95.45596666666667,34.0,0,163343,1,0
30131781095272489,30.221613888888886,-95.45691388888889,24.0,0,163343,1,0
30091238095265350,30.15343888888889,-95.44819444444445,22.0,0,10000,4,0
30152100095272382,30.25583333333333,-95.45661666666668,17.0,0,156512,5,0
30145820095272399,30.2495,-95.4566638888889,17.0,0,156512,5,0
30143468095272782,30.242966666666668,-95.45772777777778,17.0,0,156512,4,0
30141949095272976,30.238747222222223,-95.45826666666667,17.0,0,156512,5,0
30104042095270557,30.177894444444444,-95.45154722222223,24.0,0,15830,5,0
30122509095272130,30.206969444444443,-95.45591666666667,24.0,0,15830,5,0
30092029095270119,30.15563611111111,-95.45033055555555,20.0,0,19160,5,0
30155385095272363,30.264958333333333,-95.4565638888889,17.0,0,156512,5,0
30163176095272426,30.275488888888887,-95.45673888888889,17.0,0,156512,1,0
30155894095272265,30.266372222222223,-95.45629166666667,17.0,0,156512,1,0
30122525095272446,30.207013888888888,-95.45679444444444,10.0,0,4650,4,0
30121629095271993,30.204525,-95.45553611111112,10.0,0,4650,5,0
30112708095270994,30.190855555555554,-95.45276111111112,23.0,0,163343,1,0
30154362095083664,30.262116666666667,-95.14351111111112,20.0,1,43900,1,0
30032209095150179,30.056136111111112,-95.25049722222222,17.0,0,46513,1,0
30052791095142557,30.09108611111111,-95.24043611111111,17.0,1,94680,1,0
30123000095105407,30.208333333333332,-95.18168611111112,54.0,0,4980,1,0
30072190095135282,30.12275,-95.23133888888889,17.0,0,6613,5,0
30072128095135024,30.122577777777778,-95.23062222222222,17.0,0,7000,5,0
30061452095141122,30.104033333333334,-95.23645,17.0,0,46640,5,0
30072146095135102,30.12262777777778,-95.2308388888889,17.0,0,65000,5,0
30093600095124611,30.16,-95.21280833333334,17.0,0,4800,5,0
30090579095130225,30.151608333333332,-95.21729166666667,17.0,0,46640,1,0
30093471095124308,30.159641666666666,-95.21196666666667,17.0,0,4520,5,0
30093497095124395,30.159713888888888,-95.21220833333334,17.0,0,41620,5,0
30091641095125566,30.15455833333333,-95.21546111111111,17.0,0,41620,5,0
30113454095112817,30.19292777777778,-95.19115833333333,26.0,0,4070,5,1
30101798095121845,30.171661111111113,-95.20512500000001,22.0,0,41620,1,0
